user_id,month,category,leak_type,description,leak_amount,leak_percentage,evidence,severity
848,2026-03,utilities,category_concentration,A large share of monthly spending is concentrated in one category.,8271.42,36.82,36.8% of monthly spending,medium
849,2026-05,food,category_spike,Spending in this category increased sharply compared with the previous month.,17495.6,28.46,Category spending increased 48.4%,high
849,2026-03,health,category_spike,Spending in this category increased sharply compared with the previous month.,11005.09,18.19,Category spending increased 73.8%,high
849,2026-05,health,category_spike,Spending in this category increased sharply compared with the previous month.,13698.25,22.28,Category spending increased 75.3%,high
849,2026-05,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,3797.19,6.18,Category spending increased 48.2%,low
849,2026-02,transport,category_spike,Spending in this category increased sharply compared with the previous month.,10358.3,20.65,Category spending increased 102.6%,high
849,2026-04,transport,category_spike,Spending in this category increased sharply compared with the previous month.,12605.3,25.79,Category spending increased 46.3%,high
849,2026-03,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,25187.52,41.63,Category spending increased 61.0%,high
849,2026-03,utilities,category_concentration,A large share of monthly spending is concentrated in one category.,25187.52,41.63,41.6% of monthly spending,high
849,2026-05,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,18486.21,30.07,Category spending increased 43.1%,high
849,2026-06,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,27779.48,46.7,Category spending increased 50.3%,high
849,2026-06,utilities,category_concentration,A large share of monthly spending is concentrated in one category.,27779.48,46.7,46.7% of monthly spending,high
850,2026-04,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,2747.34,9.46,Category spending increased 121.3%,low
850,2026-03,food,category_spike,Spending in this category increased sharply compared with the previous month.,1936.45,6.42,Category spending increased 66.1%,low
850,2026-02,health,category_concentration,A large share of monthly spending is concentrated in one category.,12352.19,36.16,36.2% of monthly spending,high
850,2026-05,health,category_spike,Spending in this category increased sharply compared with the previous month.,10793.43,31.42,Category spending increased 121.7%,high
850,2026-02,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,4568.52,13.37,Category spending increased 319.0%,low
850,2026-05,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,1787.39,5.2,Category spending increased 79.5%,low
850,2026-02,transport,category_spike,Spending in this category increased sharply compared with the previous month.,3440.42,10.07,Category spending increased 86.7%,low
850,2026-05,transport,category_spike,Spending in this category increased sharply compared with the previous month.,6424.61,18.7,Category spending increased 406.5%,medium
850,2026-02,utilities,category_concentration,A large share of monthly spending is concentrated in one category.,12768.78,37.38,37.4% of monthly spending,high
850,2026-03,utilities,category_concentration,A large share of monthly spending is concentrated in one category.,16750.87,55.51,55.5% of monthly spending,high
850,2026-04,utilities,category_concentration,A large share of monthly spending is concentrated in one category.,18248.14,62.85,62.9% of monthly spending,high
850,2026-06,utilities,category_concentration,A large share of monthly spending is concentrated in one category.,12630.68,50.47,50.5% of monthly spending,high
851,2026-02,entertainment,category_concentration,A large share of monthly spending is concentrated in one category.,7713.16,36.04,36.0% of monthly spending,medium
851,2026-04,food,category_spike,Spending in this category increased sharply compared with the previous month.,1865.42,7.77,Category spending increased 423.2%,low
851,2026-03,health,category_spike,Spending in this category increased sharply compared with the previous month.,2919.85,12.37,Category spending increased 120.8%,low
851,2026-04,health,category_spike,Spending in this category increased sharply compared with the previous month.,5437.33,22.66,Category spending increased 86.2%,medium
851,2026-06,health,category_spike,Spending in this category increased sharply compared with the previous month.,9564.35,31.77,Category spending increased 102.0%,medium
851,2026-05,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,5921.1,21.47,Category spending increased 151.8%,medium
851,2026-03,transport,category_spike,Spending in this category increased sharply compared with the previous month.,6407.22,27.15,Category spending increased 121.3%,medium
851,2026-06,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,6288.73,20.89,Category spending increased 50.1%,medium
852,2026-04,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,8643.5,18.16,Category spending increased 106.8%,medium
852,2026-04,food,category_spike,Spending in this category increased sharply compared with the previous month.,8449.82,17.75,Category spending increased 110.4%,medium
852,2026-02,health,category_spike,Spending in this category increased sharply compared with the previous month.,22282.72,54.74,Category spending increased 158.7%,high
852,2026-02,health,category_concentration,A large share of monthly spending is concentrated in one category.,22282.72,54.74,54.7% of monthly spending,high
852,2026-04,health,category_spike,Spending in this category increased sharply compared with the previous month.,16295.41,34.24,Category spending increased 69.5%,high
852,2026-05,health,category_concentration,A large share of monthly spending is concentrated in one category.,12980.76,37.68,37.7% of monthly spending,high
852,2026-03,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,4250.61,14.77,Category spending increased 79.6%,low
852,2026-06,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,4130.02,14.0,Category spending increased 65.0%,low
852,2026-02,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,3393.86,8.34,Category spending increased 58.0%,low
852,2026-03,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,4991.42,17.34,Category spending increased 47.1%,low
852,2026-04,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,8948.24,18.8,Category spending increased 79.3%,medium
853,2026-02,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,913.0,7.57,Category spending increased 319.5%,low
853,2026-05,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,662.74,5.29,Category spending increased 204.2%,low
853,2026-03,food,category_spike,Spending in this category increased sharply compared with the previous month.,2984.32,25.46,Category spending increased 80.9%,medium
853,2026-05,health,category_spike,Spending in this category increased sharply compared with the previous month.,3128.84,24.99,Category spending increased 116.1%,low
853,2026-02,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,1008.09,8.36,Category spending increased 162.1%,low
853,2026-03,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,1692.78,14.44,Category spending increased 67.9%,low
853,2026-02,transport,category_concentration,A large share of monthly spending is concentrated in one category.,4480.07,37.15,37.2% of monthly spending,medium
853,2026-04,transport,category_concentration,A large share of monthly spending is concentrated in one category.,3567.75,36.58,36.6% of monthly spending,medium
853,2026-05,transport,category_concentration,A large share of monthly spending is concentrated in one category.,4694.17,37.5,37.5% of monthly spending,medium
853,2026-06,transport,category_concentration,A large share of monthly spending is concentrated in one category.,4531.08,43.16,43.2% of monthly spending,high
853,2026-02,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,1052.53,8.73,Category spending increased 534.9%,low
853,2026-03,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,1599.0,13.64,Category spending increased 51.9%,low
853,2026-05,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,1387.3,11.08,Category spending increased 51.7%,low
854,2026-02,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,3428.49,22.76,Category spending increased 64.7%,low
854,2026-04,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,6858.96,35.56,Category spending increased 56.3%,medium
854,2026-04,entertainment,category_concentration,A large share of monthly spending is concentrated in one category.,6858.96,35.56,35.6% of monthly spending,medium
854,2026-03,health,category_spike,Spending in this category increased sharply compared with the previous month.,3598.46,21.07,Category spending increased 56.2%,low
854,2026-05,health,category_spike,Spending in this category increased sharply compared with the previous month.,6318.38,29.46,Category spending increased 447.1%,medium
854,2026-03,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,2066.92,12.1,Category spending increased 884.9%,low
854,2026-05,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,1487.71,6.94,Category spending increased 62.4%,low
854,2026-02,transport,category_spike,Spending in this category increased sharply compared with the previous month.,2642.05,17.54,Category spending increased 73.5%,low
854,2026-04,transport,category_spike,Spending in this category increased sharply compared with the previous month.,2154.2,11.17,Category spending increased 83.7%,low
854,2026-04,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,4242.69,22.0,Category spending increased 92.8%,low
855,2026-03,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,11748.64,15.11,Category spending increased 224.7%,high
855,2026-04,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,16899.67,23.15,Category spending increased 43.8%,high
855,2026-04,food,category_spike,Spending in this category increased sharply compared with the previous month.,5970.83,8.18,Category spending increased 57.1%,medium
855,2026-06,food,category_spike,Spending in this category increased sharply compared with the previous month.,10999.2,17.16,Category spending increased 438.8%,high
855,2026-03,health,category_spike,Spending in this category increased sharply compared with the previous month.,21273.35,27.36,Category spending increased 95.0%,high
855,2026-05,health,category_spike,Spending in this category increased sharply compared with the previous month.,27382.03,30.49,Category spending increased 127.5%,high
855,2026-03,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,4659.9,5.99,Category spending increased 152.8%,low
855,2026-05,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,4505.14,5.02,Category spending increased 164.4%,low
855,2026-02,transport,category_spike,Spending in this category increased sharply compared with the previous month.,26273.06,35.81,Category spending increased 69.5%,high
855,2026-02,transport,category_concentration,A large share of monthly spending is concentrated in one category.,26273.06,35.81,35.8% of monthly spending,high
855,2026-02,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,26628.56,36.29,Category spending increased 46.1%,high
855,2026-02,utilities,category_concentration,A large share of monthly spending is concentrated in one category.,26628.56,36.29,36.3% of monthly spending,high
855,2026-05,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,22955.92,25.56,Category spending increased 53.9%,high
856,2026-02,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,176.24,0.98,Category spending increased 87.2%,low
856,2026-03,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,950.52,7.63,Category spending increased 439.3%,low
856,2026-05,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,2018.32,13.21,Category spending increased 148.2%,low
856,2026-03,food,category_spike,Spending in this category increased sharply compared with the previous month.,2430.08,19.51,Category spending increased 160.5%,low
856,2026-06,food,category_spike,Spending in this category increased sharply compared with the previous month.,1409.69,6.99,Category spending increased 95.4%,low
856,2026-02,health,category_spike,Spending in this category increased sharply compared with the previous month.,2231.57,12.39,Category spending increased 44.2%,low
856,2026-05,health,category_spike,Spending in this category increased sharply compared with the previous month.,1285.75,8.41,Category spending increased 60.4%,low
856,2026-06,health,category_spike,Spending in this category increased sharply compared with the previous month.,2015.3,9.99,Category spending increased 56.7%,low
856,2026-02,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,7704.54,42.77,Category spending increased 44.2%,high
856,2026-02,shopping,category_concentration,A large share of monthly spending is concentrated in one category.,7704.54,42.77,42.8% of monthly spending,high
856,2026-03,shopping,category_concentration,A large share of monthly spending is concentrated in one category.,5043.38,40.48,40.5% of monthly spending,high
856,2026-04,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,8099.51,52.81,Category spending increased 60.6%,high
856,2026-04,shopping,category_concentration,A large share of monthly spending is concentrated in one category.,8099.51,52.81,52.8% of monthly spending,high
856,2026-06,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,10390.03,51.49,Category spending increased 165.6%,high
856,2026-06,shopping,category_concentration,A large share of monthly spending is concentrated in one category.,10390.03,51.49,51.5% of monthly spending,high
856,2026-02,transport,category_spike,Spending in this category increased sharply compared with the previous month.,1815.78,10.08,Category spending increased 218.4%,low
856,2026-04,transport,category_spike,Spending in this category increased sharply compared with the previous month.,2040.67,13.3,Category spending increased 41.4%,low
856,2026-05,transport,category_spike,Spending in this category increased sharply compared with the previous month.,3184.2,20.84,Category spending increased 56.0%,low
856,2026-04,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,2319.08,15.12,Category spending increased 49.8%,low
856,2026-05,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,4158.09,27.21,Category spending increased 79.3%,medium
857,2026-03,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,4726.23,17.34,Category spending increased 88.8%,low
857,2026-02,food,category_spike,Spending in this category increased sharply compared with the previous month.,2986.42,11.32,Category spending increased 111.2%,low
857,2026-05,food,category_spike,Spending in this category increased sharply compared with the previous month.,852.5,3.61,Category spending increased 65.6%,low
857,2026-06,food,category_spike,Spending in this category increased sharply compared with the previous month.,2227.29,9.06,Category spending increased 161.3%,low
857,2026-02,health,category_concentration,A large share of monthly spending is concentrated in one category.,12215.78,46.3,46.3% of monthly spending,high
857,2026-03,health,category_concentration,A large share of monthly spending is concentrated in one category.,15578.29,57.15,57.2% of monthly spending,high
857,2026-05,health,category_spike,Spending in this category increased sharply compared with the previous month.,12722.9,53.84,Category spending increased 68.7%,high
857,2026-05,health,category_concentration,A large share of monthly spending is concentrated in one category.,12722.9,53.84,53.8% of monthly spending,high
857,2026-06,health,category_concentration,A large share of monthly spending is concentrated in one category.,11128.61,45.29,45.3% of monthly spending,high
857,2026-02,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,2958.12,11.21,Category spending increased 100.1%,low
857,2026-05,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,2900.81,12.28,Category spending increased 84.0%,low
857,2026-03,transport,category_spike,Spending in this category increased sharply compared with the previous month.,1360.73,4.99,Category spending increased 57.8%,low
857,2026-04,transport,category_spike,Spending in this category increased sharply compared with the previous month.,1991.03,8.96,Category spending increased 46.3%,low
857,2026-04,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,6215.67,27.97,Category spending increased 86.0%,medium
857,2026-06,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,6563.59,26.71,Category spending increased 73.5%,medium
858,2026-02,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,8544.44,29.74,Category spending increased 47.2%,medium
858,2026-05,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,7870.14,26.37,Category spending increased 47.4%,medium
858,2026-03,food,category_spike,Spending in this category increased sharply compared with the previous month.,1534.21,3.82,Category spending increased 46.1%,low
858,2026-04,food,category_spike,Spending in this category increased sharply compared with the previous month.,2771.07,9.31,Category spending increased 80.6%,low
858,2026-03,health,category_spike,Spending in this category increased sharply compared with the previous month.,17519.1,43.61,Category spending increased 103.6%,high
858,2026-03,health,category_concentration,A large share of monthly spending is concentrated in one category.,17519.1,43.61,43.6% of monthly spending,high
858,2026-06,health,category_spike,Spending in this category increased sharply compared with the previous month.,9046.25,32.71,Category spending increased 107.8%,medium
858,2026-04,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,569.61,1.91,Category spending increased 40.4%,low
858,2026-05,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,1050.39,3.52,Category spending increased 84.4%,low
858,2026-06,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,1499.61,5.42,Category spending increased 42.8%,low
858,2026-05,transport,category_spike,Spending in this category increased sharply compared with the previous month.,733.56,2.46,Category spending increased 84.5%,low
858,2026-03,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,11725.49,29.19,Category spending increased 44.3%,high
858,2026-04,utilities,category_concentration,A large share of monthly spending is concentrated in one category.,15622.85,52.46,52.5% of monthly spending,high
858,2026-05,utilities,category_concentration,A large share of monthly spending is concentrated in one category.,14823.58,49.67,49.7% of monthly spending,high
858,2026-06,utilities,category_concentration,A large share of monthly spending is concentrated in one category.,10819.63,39.12,39.1% of monthly spending,high
859,2026-04,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,17972.18,38.28,Category spending increased 84.1%,high
859,2026-04,entertainment,category_concentration,A large share of monthly spending is concentrated in one category.,17972.18,38.28,38.3% of monthly spending,high
859,2026-06,entertainment,category_concentration,A large share of monthly spending is concentrated in one category.,13404.51,35.41,35.4% of monthly spending,high
859,2026-02,health,category_spike,Spending in this category increased sharply compared with the previous month.,5883.78,15.3,Category spending increased 162.4%,medium
859,2026-03,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,3830.88,9.39,Category spending increased 164.5%,low
859,2026-06,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,5715.27,15.1,Category spending increased 162.1%,medium
859,2026-05,transport,category_spike,Spending in this category increased sharply compared with the previous month.,4135.12,10.68,Category spending increased 295.6%,low
860,2026-04,food,category_spike,Spending in this category increased sharply compared with the previous month.,256.09,1.84,Category spending increased 307.1%,low
860,2026-05,food,category_spike,Spending in this category increased sharply compared with the previous month.,380.78,2.47,Category spending increased 48.7%,low
860,2026-03,health,category_spike,Spending in this category increased sharply compared with the previous month.,3054.62,18.75,Category spending increased 166.3%,low
860,2026-05,health,category_spike,Spending in this category increased sharply compared with the previous month.,3524.81,22.83,Category spending increased 122.7%,low
860,2026-03,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,5317.59,32.64,Category spending increased 54.2%,medium
860,2026-02,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,268.74,2.29,Category spending increased 113.2%,low
860,2026-03,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,800.72,4.91,Category spending increased 198.0%,low
860,2026-06,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,592.86,4.61,Category spending increased 85.2%,low
861,2026-03,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,1868.92,4.13,Category spending increased 100.5%,low
861,2026-05,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,1674.89,4.69,Category spending increased 87.6%,low
861,2026-06,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,2524.55,7.74,Category spending increased 50.7%,low
861,2026-02,food,category_concentration,A large share of monthly spending is concentrated in one category.,14783.32,40.21,40.2% of monthly spending,high
861,2026-05,food,category_concentration,A large share of monthly spending is concentrated in one category.,13733.61,38.43,38.4% of monthly spending,high
861,2026-03,health,category_spike,Spending in this category increased sharply compared with the previous month.,13690.3,30.24,Category spending increased 51.1%,high
861,2026-04,health,category_concentration,A large share of monthly spending is concentrated in one category.,13650.67,37.47,37.5% of monthly spending,high
861,2026-04,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,2859.43,7.85,Category spending increased 52.7%,low
861,2026-06,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,3716.95,11.39,Category spending increased 69.4%,low
861,2026-03,transport,category_spike,Spending in this category increased sharply compared with the previous month.,5472.49,12.09,Category spending increased 149.9%,medium
861,2026-06,transport,category_spike,Spending in this category increased sharply compared with the previous month.,3837.78,11.76,Category spending increased 45.1%,low
861,2026-03,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,8960.75,19.79,Category spending increased 71.7%,medium
862,2026-03,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,6411.17,18.89,Category spending increased 76.9%,medium
862,2026-04,food,category_spike,Spending in this category increased sharply compared with the previous month.,4828.33,17.89,Category spending increased 60.8%,low
862,2026-03,health,category_spike,Spending in this category increased sharply compared with the previous month.,15316.87,45.14,Category spending increased 71.4%,high
862,2026-03,health,category_concentration,A large share of monthly spending is concentrated in one category.,15316.87,45.14,45.1% of monthly spending,high
862,2026-05,health,category_spike,Spending in this category increased sharply compared with the previous month.,17332.92,55.6,Category spending increased 108.4%,high
862,2026-05,health,category_concentration,A large share of monthly spending is concentrated in one category.,17332.92,55.6,55.6% of monthly spending,high
862,2026-03,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,1500.57,4.42,Category spending increased 63.2%,low
862,2026-04,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,4623.06,17.13,Category spending increased 208.1%,low
862,2026-06,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,1677.2,6.47,Category spending increased 42.5%,low
862,2026-06,transport,category_spike,Spending in this category increased sharply compared with the previous month.,5831.27,22.49,Category spending increased 44.5%,medium
862,2026-02,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,7280.51,24.3,Category spending increased 111.2%,medium
862,2026-05,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,580.87,1.86,Category spending increased 277.3%,low
863,2026-03,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,2512.04,12.86,Category spending increased 220.1%,low
863,2026-06,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,2949.33,14.55,Category spending increased 78.7%,low
863,2026-03,food,category_spike,Spending in this category increased sharply compared with the previous month.,3681.76,18.84,Category spending increased 80.1%,low
863,2026-05,food,category_spike,Spending in this category increased sharply compared with the previous month.,2225.14,10.8,Category spending increased 98.8%,low
863,2026-02,health,category_spike,Spending in this category increased sharply compared with the previous month.,17009.39,56.12,Category spending increased 119.7%,high
863,2026-02,health,category_concentration,A large share of monthly spending is concentrated in one category.,17009.39,56.12,56.1% of monthly spending,high
863,2026-04,transport,category_spike,Spending in this category increased sharply compared with the previous month.,1842.92,8.53,Category spending increased 125.3%,low
863,2026-06,transport,category_spike,Spending in this category increased sharply compared with the previous month.,2693.77,13.29,Category spending increased 1338.2%,low
863,2026-03,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,5233.92,26.79,Category spending increased 71.5%,medium
863,2026-04,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,8253.13,38.18,Category spending increased 57.7%,medium
863,2026-04,utilities,category_concentration,A large share of monthly spending is concentrated in one category.,8253.13,38.18,38.2% of monthly spending,medium
863,2026-05,utilities,category_concentration,A large share of monthly spending is concentrated in one category.,9741.61,47.29,47.3% of monthly spending,high
864,2026-05,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,3764.39,24.07,Category spending increased 71.2%,low
864,2026-02,food,category_spike,Spending in this category increased sharply compared with the previous month.,2358.46,16.67,Category spending increased 62.0%,low
864,2026-06,food,category_spike,Spending in this category increased sharply compared with the previous month.,3179.56,22.04,Category spending increased 136.8%,low
864,2026-03,health,category_spike,Spending in this category increased sharply compared with the previous month.,4572.0,29.49,Category spending increased 85.9%,medium
864,2026-04,health,category_concentration,A large share of monthly spending is concentrated in one category.,6009.02,41.94,41.9% of monthly spending,high
864,2026-06,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,1352.11,9.37,Category spending increased 87.1%,low
864,2026-02,transport,category_spike,Spending in this category increased sharply compared with the previous month.,516.69,3.65,Category spending increased 206.9%,low
864,2026-05,transport,category_spike,Spending in this category increased sharply compared with the previous month.,251.5,1.61,Category spending increased 177.3%,low
864,2026-06,transport,category_spike,Spending in this category increased sharply compared with the previous month.,773.27,5.36,Category spending increased 207.5%,low
864,2026-05,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,5353.58,34.23,Category spending increased 95.8%,medium
865,2026-04,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,3929.91,28.57,Category spending increased 51.5%,medium
865,2026-03,health,category_spike,Spending in this category increased sharply compared with the previous month.,2446.45,14.28,Category spending increased 150.8%,low
865,2026-05,health,category_spike,Spending in this category increased sharply compared with the previous month.,2262.4,14.61,Category spending increased 178.2%,low
865,2026-02,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,4606.35,30.76,Category spending increased 97.8%,medium
865,2026-06,transport,category_spike,Spending in this category increased sharply compared with the previous month.,5767.47,40.02,Category spending increased 173.6%,high
865,2026-06,transport,category_concentration,A large share of monthly spending is concentrated in one category.,5767.47,40.02,40.0% of monthly spending,high
865,2026-03,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,4304.63,25.13,Category spending increased 263.3%,medium
865,2026-05,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,2270.4,14.66,Category spending increased 53.8%,low
866,2026-02,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,3010.56,13.16,Category spending increased 60.3%,low
866,2026-03,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,4363.05,16.23,Category spending increased 44.9%,low
866,2026-06,food,category_spike,Spending in this category increased sharply compared with the previous month.,6762.68,29.35,Category spending increased 49.5%,medium
866,2026-03,health,category_spike,Spending in this category increased sharply compared with the previous month.,6652.57,24.75,Category spending increased 265.5%,medium
866,2026-05,health,category_spike,Spending in this category increased sharply compared with the previous month.,5074.0,24.88,Category spending increased 111.3%,medium
866,2026-06,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,7809.38,33.89,Category spending increased 172.8%,medium
866,2026-03,transport,category_spike,Spending in this category increased sharply compared with the previous month.,3610.46,13.43,Category spending increased 69.5%,low
866,2026-02,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,1900.66,8.31,Category spending increased 71.7%,low
867,2026-05,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,3635.42,11.81,Category spending increased 54.4%,low
867,2026-02,food,category_spike,Spending in this category increased sharply compared with the previous month.,7348.2,22.69,Category spending increased 53.2%,medium
867,2026-02,health,category_concentration,A large share of monthly spending is concentrated in one category.,11466.07,35.41,35.4% of monthly spending,high
867,2026-06,health,category_spike,Spending in this category increased sharply compared with the previous month.,9773.92,28.82,Category spending increased 71.6%,medium
867,2026-06,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,2873.32,8.47,Category spending increased 242.6%,low
867,2026-02,transport,category_spike,Spending in this category increased sharply compared with the previous month.,5880.55,18.16,Category spending increased 121.4%,medium
867,2026-03,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,9086.49,30.34,Category spending increased 343.9%,medium
867,2026-05,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,9989.93,32.44,Category spending increased 283.4%,medium
868,2026-04,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,2685.83,11.33,Category spending increased 150.0%,low
868,2026-03,food,category_spike,Spending in this category increased sharply compared with the previous month.,6747.42,25.34,Category spending increased 64.5%,medium
868,2026-02,health,category_concentration,A large share of monthly spending is concentrated in one category.,10847.09,41.8,41.8% of monthly spending,high
868,2026-03,health,category_concentration,A large share of monthly spending is concentrated in one category.,9728.03,36.53,36.5% of monthly spending,medium
868,2026-06,health,category_concentration,A large share of monthly spending is concentrated in one category.,8387.7,37.37,37.4% of monthly spending,medium
868,2026-04,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,7154.07,30.18,Category spending increased 105.8%,medium
868,2026-06,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,4193.75,18.69,Category spending increased 42.2%,low
868,2026-02,transport,category_spike,Spending in this category increased sharply compared with the previous month.,3280.15,12.64,Category spending increased 150.5%,low
868,2026-04,transport,category_spike,Spending in this category increased sharply compared with the previous month.,5167.28,21.8,Category spending increased 54.5%,medium
868,2026-06,transport,category_spike,Spending in this category increased sharply compared with the previous month.,3072.12,13.69,Category spending increased 81.7%,low
868,2026-03,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,2257.76,8.48,Category spending increased 156.9%,low
868,2026-05,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,3466.45,16.46,Category spending increased 458.6%,low
869,2026-02,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,1152.99,7.15,Category spending increased 74.1%,low
869,2026-05,food,category_spike,Spending in this category increased sharply compared with the previous month.,5185.29,30.78,Category spending increased 140.9%,medium
869,2026-05,health,category_spike,Spending in this category increased sharply compared with the previous month.,6353.92,37.71,Category spending increased 156.7%,medium
869,2026-05,health,category_concentration,A large share of monthly spending is concentrated in one category.,6353.92,37.71,37.7% of monthly spending,medium
869,2026-04,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,4133.88,26.72,Category spending increased 119.7%,medium
869,2026-03,transport,category_spike,Spending in this category increased sharply compared with the previous month.,5210.29,28.22,Category spending increased 52.3%,medium
869,2026-02,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,1252.71,7.77,Category spending increased 331.5%,low
869,2026-04,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,419.09,2.71,Category spending increased 71.4%,low
869,2026-06,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,820.58,6.25,Category spending increased 105.5%,low
870,2026-03,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,1590.83,11.6,Category spending increased 76.6%,low
870,2026-03,food,category_spike,Spending in this category increased sharply compared with the previous month.,2400.51,17.5,Category spending increased 132.6%,low
870,2026-03,health,category_spike,Spending in this category increased sharply compared with the previous month.,1259.4,9.18,Category spending increased 73.9%,low
870,2026-05,health,category_spike,Spending in this category increased sharply compared with the previous month.,2712.35,22.22,Category spending increased 139.5%,low
